Location,SampleDate,SampleYear,SampleMonth,Period,Recorder,Transect,Substrate,Height,Notes,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,DICT,1.1,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,DICT,7.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,DICT,2.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FIL,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,2,MACA,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,12.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,5.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,4.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,2.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,6.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,LOBO,3.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,3,MACA,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,4.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,3.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,2.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,5.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,DICT,6.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,FIL,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,4,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,CALG,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,DICT,4.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,5,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,CYAN,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,DICT,2.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,DICT,1.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,DICT,2.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,DICT,7.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,DICT,3.0,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FIL,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,FILSED,,,,,
Flat Cay,10/22/2021,2021,10,Annual,Erin Hollander,6,HALI,3.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,4.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FIL,0.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FILSED,0.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,0.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,0.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,0.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,2.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,1,RAMI,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,5.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,7.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,6.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,3.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,0.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,5.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FIL,0.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FIL,0.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FILSED,0.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FILSED,0.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,LOBO,0.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,LOBO,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,2,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,CYAN,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,CYAN,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,DICT,2.5,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,DICT,4.0,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,DICT,6.0,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,DICT,1.5,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,DICT,4.0,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,LOBO,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,LOBO,1.2,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,LOBO,1.5,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,LOBO,0.3,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,LOBO,1.2,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Tyler Burton Smith,3,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,4.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,2.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,3.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,2.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,1.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,FIL,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,8.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,2.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,4.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,0.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,LOBO,1.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,4,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,CALG,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,1.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,1.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,4.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,0.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,0.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,1.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,1.8,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FILSED,1.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FILSED,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.3,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.5,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,2.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.2,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.7,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.4,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.1,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Capella,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,0.4,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,2.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,7.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,2.8,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,DICT,0.9,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FLCY,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,FLCY,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,LOBO,1.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,1,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,6.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,0.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,DICT,3.8,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,FILSED,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,LOBO,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,2,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,0.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,10.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,1.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,2.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,2.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,1.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,1.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,1.5,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,4.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,FLCY,0.5,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,LOBO,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,LOBO,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,LOBO,0.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,3.0,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,3.5,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,3.8,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,7.5,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,4.2,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,0.4,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,2.3,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,1.9,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,3.0,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,1.6,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,0.4,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,3.8,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,5.0,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,DICT,1.5,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,FILSED,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,FILSED,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,FILSED,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,LOBO,1.7,,,,
South Water,11/4/2021,2021,11,Annual,Lindsay Dade,4,LOBO,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,CALG,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,5.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,2.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,2.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,2.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,DICT,5.5,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FILSED,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,FLCY,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,LOBO,0.6,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,5,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,DICT,3.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,DICT,3.9,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,DICT,2.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,DICT,5.7,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FIL,1.6,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FIL,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FIL,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FILSED,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FILSED,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FLCY,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FLCY,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FLCY,0.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,FLCY,0.3,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,LOBO,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,LOBO,0.1,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,MACA,2.2,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,PEY,1.0,,,,
South Water,11/4/2021,2021,11,Annual,Rosmin Ennis,6,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,DICT,0.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,DICT,2.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,DICT,1.7,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,DICT,4.3,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,FIL,0.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,FIL,0.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,FIL,0.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,FIL,0.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,FIL,0.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,LOBO,0.4,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,LOBO,0.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,LOBO,0.3,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,10.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,13.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,5.5,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,7.4,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,8.8,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,1,SARG,11.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,1.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,6.5,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,4.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,5.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,0.5,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,DICT,0.4,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,FIL,0.3,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,FIL,0.3,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,LOBO,1.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,LOBO,0.6,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,MACA,9.8,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,RAMI,1.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,4.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,2.0,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,8.5,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,6.1,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,3.3,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,5.2,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,3.8,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,5.5,,,,
St James,11/4/2021,2021,11,Annual,Lindsay Dade,2,SARG,6.6,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,4.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,0.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,3.8,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,3.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,2.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,DICT,0.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,LOBO,0.3,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,PEY,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,SARG,21.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,3,SARG,3.8,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,CALG,1.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,2.0,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,0.3,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,7.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,DICT,2.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,FIL,0.2,,,,
St James,11/4/2021,2021,11,Annual,Rosmin Ennis,4,FIL,0.2,,,,
